idx_original|situacao|flag_efisco_vermelho|flag_catmat_vermelho|match_parcial|classe_efisco|classe_catmat|codigo_efisco|codigo_catmat|item_efisco|item_catmat
945|OK_SEM_FLAGS|False|False|False|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|4815173|477330|BOLSA PARA UROSTOMIA - 1 PECA, TRANSPARENTE, PLACA CONVEXA, RECORTAVEL, DRENAVEL,APROXIMADAMENTE EM TORNO DE 15,00 A 43,00MM,EM PLASTICO MACIO, MALEAVEL, SILENCIOSO E A PROVA DE ODOR COM FACE POSTERIOR EM POLIESTER NAO TECIDO, A PROVA DE VAZAMENTO,DISPOSITIVO DE VEDACAO,VALVULA ANTI-REFLUXO|SISTEMA P/ ESTOMIA, APLICAÇÃO: URINÁRIA , TIPO: BOLSA E BASE ADESIVA COMPATÍVEL 2 PEÇAS , MODELO: DRENÁVEL , TIPO BOLSA: ANTIODOR TRANSPARENTE , COMPONENTES: ANTIRREFLUXO, VÁLVULA DRENAGEM , TIPO BASE: RESINA SINTÉTICA , ESTRUTURA: CONVEXA , TIPO RECORTE BASE ADESIVA: PRÉ-CORTADA ATÉ 70 MM , DIÂMETRO: FLANGE ATÉ 70 MM, TIPO USO: ADULTO , COMPONENTE ADICIONAL: C/ ABA P/ CINTO 
946|CATMAT_ALTERNATIVO; MAPEAMENTO_INCERTO|False|False|True|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|2801213|477295|BOLSA  PARA OSTOMIAS - RECORTAVEL DE 156MM A 228MM, PARA DRENAGEM DE FISTULA ABDOMINAL,TAMANHO M,POSSUI DISPOSITVO DE DRENAGEM DE 2 VIAS, QUE PERMITE A ABERTURA E O FECHAMENTO SEM VAZAMENTO.,PLACA DE HIDROCOLOIDE RECORTAVEL E ADESIVA COMPOSTA DE ADESIVO  DE LONGA DURACAO.,POSSUI DISPOSITIVO DE CONFORTO E SEGURANCA QUE NAO PERMITE O CONTATO DA PARTE SUPERIOR DA BOLSA COM A FERIDA.,ACOMPANHA MEDIDOR E PROTETOR PLASTICO PARA DEMARCACAO.|SISTEMA P/ ESTOMIA, APLICAÇÃO: INTESTINAL , TIPO: BOLSA E BASE ADESIVA COMPATÍVEL 2 PEÇAS , MODELO: DRENÁVEL , TIPO BOLSA: ANTIODOR TRANSPARENTE , TIPO BASE: RESINA SINTÉTICA , ESTRUTURA: PLANA , TIPO RECORTE BASE ADESIVA: RECORTÁVEL , DIÂMETRO: FLANGE ACIMA 70 MM, TIPO USO: ADULTO , COMPONENTE ADICIONAL: C/ ABA P/ CINTO 
946|CATMAT_ALTERNATIVO; MAPEAMENTO_INCERTO|False|False|True|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|2801213|477943|BOLSA  PARA OSTOMIAS - RECORTAVEL DE 156MM A 228MM, PARA DRENAGEM DE FISTULA ABDOMINAL,TAMANHO M,POSSUI DISPOSITVO DE DRENAGEM DE 2 VIAS, QUE PERMITE A ABERTURA E O FECHAMENTO SEM VAZAMENTO.,PLACA DE HIDROCOLOIDE RECORTAVEL E ADESIVA COMPOSTA DE ADESIVO  DE LONGA DURACAO.,POSSUI DISPOSITIVO DE CONFORTO E SEGURANCA QUE NAO PERMITE O CONTATO DA PARTE SUPERIOR DA BOLSA COM A FERIDA.,ACOMPANHA MEDIDOR E PROTETOR PLASTICO PARA DEMARCACAO.|SISTEMA P/ ESTOMIA, APLICAÇÃO: INTESTINAL , TIPO: BOLSA E BASE ADESIVA COMPATÍVEL 2 PEÇAS , MODELO: DRENÁVEL , TIPO BOLSA: ANTIODOR TRANSPARENTE , COMPONENTES: C/ FILTRO GASES , TIPO BASE: RESINA SINTÉTICA , ESTRUTURA: PLANA , TIPO RECORTE BASE ADESIVA: RECORTÁVEL , DIÂMETRO: FLANGE ACIMA 70 MM, TIPO USO: ADULTO 
947|MAPEAMENTO_INCERTO|False|False|True|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|1925130|477422|BOLSA PARA ESTOMA URINARIO - SISTEMA DE DUAS PECAS- BOLSA COM VALVULA, ANTI-REFLUXO E DE DRENAGEM ,, PLASTICO ANTI-ODOR, HIPOALERGENICA,COM PLACA,PLANA, FLEXIVEL, ., COM BARREIRA DE RESINA SINTETICA PROTETORA DA PELE, RECORTAVEL ATE O DIAMETRO EM TORNO DE 60MM., RESERVATORIO C/CAPACIDADE APROXIMADA PARA 500 ML., .|SISTEMA P/ ESTOMIA, APLICAÇÃO: URINÁRIA , TIPO: BOLSA E BASE ADESIVA COMPATÍVEL 2 PEÇAS , MODELO: DRENÁVEL , TIPO BOLSA: ANTIODOR TRANSPARENTE , COMPONENTES: ANTIRREFLUXO, VÁLVULA DRENAGEM , TIPO BASE: RESINA SINTÉTICA , ESTRUTURA: PLANA , TIPO RECORTE BASE ADESIVA: PRÉ-CORTADA ATÉ 70 MM , DIÂMETRO: FLANGE ATÉ 70 MM, TIPO USO: ADULTO 
948|MAPEAMENTO_INCERTO|False|False|True|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|5105692|477314|BOLSA INFANTIL P/UROSTOMIA PEDIATRICA - ABERTA, TRANSPARENTE, RECORTAVEL, DIAMETRO APROXIMADO 10MM A 51MM, DRENAVEL,EM RESINA, BORDAS BISELADAS, COMPOSTA DE CARBOXIMETILCELULOSE, GELATINA, PECTINA, AGENTE SUAVIZANTE ANTI-OXIDANTE,FACE POSTERIOR EM POLIESTER NAO TECIDO, MATERIAL SILICIOSO E A PROVA DE ODOR,COMPOSICAO DICLORETO DE POLIVILINA, ETILVINIL ACETATO E POLIETILENO CELULOSICO|SISTEMA P/ ESTOMIA, APLICAÇÃO: URINÁRIA , TIPO: BOLSA C/ BASE ADESIVA 1 PEÇA , MODELO: DRENÁVEL , TIPO BOLSA: ANTIODOR TRANSPARENTE , COMPONENTES: ANTIRREFLUXO, VÁLVULA DRENAGEM , TIPO BASE: ADESIVO MICROPOROSO E RESINA SINTÉTICA , ESTRUTURA: PLANA , TIPO RECORTE BASE ADESIVA: RECORTÁVEL , TIPO USO: INFANTIL 
949|OK_SEM_FLAGS|False|False|False|BOLSAS E ACESSORIOS DE OSTOMIA|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|6023592|477192|"BOLSA PARA ESTOMA INTESTINAL - DRENAVEL (ABERTA),COMPOSTA POR FILME PLASTICO DE 04 CAMADAS, SILENCIOSO EMANTI-ODOR,TRANSPARENTE,COM BARREIRA DE PELE SUAVE SEM ORIFICIO INICIAL,COMPOSTA POR CARBOXIMETILCELULOSE, FIBRAS DE ALGODAO E PECTINA,RECORTAVEL ATE 51,00 MM,PLANA, COM TELA PROTETORA EM MATERIAL NAO TECIDO MACIO, FECHAMENTO POR CONECTORES PLASTICOS ""LOCK'N'ROLL"", COM FILTRO DESODORIZANTE PARA GASES.,COMPOSTA DE 1 PECA,TAMANHO PEDIATRICO"|SISTEMA P/ ESTOMIA, APLICAÇÃO: INTESTINAL , TIPO: BOLSA C/ BASE ADESIVA 1 PEÇA , MODELO: DRENÁVEL , TIPO BOLSA: ANTIODOR TRANSPARENTE , TIPO BASE: RESINA SINTÉTICA , ESTRUTURA: PLANA , TIPO RECORTE BASE ADESIVA: RECORTÁVEL , TIPO USO: INFANTIL 
950|CATMAT_ALTERNATIVO|False|False|False|BOLSAS E ACESSORIOS DE OSTOMIA|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|6005721|477249|"BOLSA PARA ESTOMA INTESTINAL - DRENAVEL (ABERTA),COMPOSTA DE FILME PLASTICO DE QUATRO CAMADAS, SILENCIOSO E ANTI-ODOR,TRANSPARENTE,COM BARREIRA DE PELE SUAVE, CONVEXA,COMPOSTA DE HIDROCOLOIDE COM CERAMIDAS, CARBOXIMENTILCELULOSE (CMC) E PECTINA,RECORTAVEL ATE 51,00MM,CONVEXIDADE MACIA, COM TELA PROTETORA NAO ADERENTE DE MATERIAL NAO TECIDO MACIO GAS PERMEAVEL, FLANGE FLOTANTE DE 70,00MM COM ABAS PARA ENCAIXE DO CINTO, FECHAMENTO POR CONECTORES PLASTICOS ""LOCK'N ROLL"", COM FILTRO DESODORIZANTE PARA GAZES,COMPOSTA DE 2 PECAS, CONJUNTO PLACA E BOLSA,TAMANHO ADULTO,COM ADESIVO MICROPOROSO HIPOALERGENICO"|SISTEMA P/ ESTOMIA, APLICAÇÃO: INTESTINAL , TIPO: BOLSA E BASE ADESIVA COMPATÍVEL 2 PEÇAS , MODELO: DRENÁVEL , TIPO BOLSA: ANTIODOR TRANSPARENTE , COMPONENTES: C/ FILTRO GASES , TIPO BASE: ADESIVO MICROPOROSO E RESINA SINTÉTICA , ESTRUTURA: CONVEXA , TIPO RECORTE BASE ADESIVA: PRÉ-CORTADA ATÉ 70 MM , DIÂMETRO: FLANGE ATÉ 70 MM, TIPO USO: ADULTO , COMPONENTE ADICIONAL: C/ ABA P/ CINTO 
950|CATMAT_ALTERNATIVO|False|False|False|BOLSAS E ACESSORIOS DE OSTOMIA|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|6005721|477243|"BOLSA PARA ESTOMA INTESTINAL - DRENAVEL (ABERTA),COMPOSTA DE FILME PLASTICO DE QUATRO CAMADAS, SILENCIOSO E ANTI-ODOR,TRANSPARENTE,COM BARREIRA DE PELE SUAVE, CONVEXA,COMPOSTA DE HIDROCOLOIDE COM CERAMIDAS, CARBOXIMENTILCELULOSE (CMC) E PECTINA,RECORTAVEL ATE 51,00MM,CONVEXIDADE MACIA, COM TELA PROTETORA NAO ADERENTE DE MATERIAL NAO TECIDO MACIO GAS PERMEAVEL, FLANGE FLOTANTE DE 70,00MM COM ABAS PARA ENCAIXE DO CINTO, FECHAMENTO POR CONECTORES PLASTICOS ""LOCK'N ROLL"", COM FILTRO DESODORIZANTE PARA GAZES,COMPOSTA DE 2 PECAS, CONJUNTO PLACA E BOLSA,TAMANHO ADULTO,COM ADESIVO MICROPOROSO HIPOALERGENICO"|SISTEMA P/ ESTOMIA, APLICAÇÃO: INTESTINAL , TIPO: BOLSA E BASE ADESIVA COMPATÍVEL 2 PEÇAS , MODELO: DRENÁVEL , TIPO BOLSA: ANTIODOR TRANSPARENTE , TIPO BASE: RESINA SINTÉTICA , ESTRUTURA: CONVEXA , TIPO RECORTE BASE ADESIVA: PRÉ-CORTADA ATÉ 70 MM , DIÂMETRO: FLANGE ATÉ 70 MM, TIPO USO: ADULTO , COMPONENTE ADICIONAL: C/ ABA P/ CINTO 
951|CATMAT_ALTERNATIVO|False|False|False|BOLSAS E ACESSORIOS DE OSTOMIA|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|6023630|477226|"BOLSA PARA ESTOMA INTESTINAL - DRENAVEL (ABERTA),COMPOSTA DE FILME PLASTICO DE 04 CAMADAS, SILENCIOSO E ANTI-ODOR,TRANSPARENTE,BARREIRA DE PELE,COMPOSTA POR HIDROCOLOIDE COM CERAMIDAS, CARBOXIMETILCELULOSE E PECTINA,RECORTAVEL ATE 57,00 MM,PLANA, COM TELA PROTETORA NAO ADERENTE DE MATERIAL NAO TECIDO MACIO GAS PERMEAVEL, FLANGE FLOTANTE DE 70,00 MM COM ABAS PARA ENCAIXE DO CINTO, FECHAMENTO INTEGRADO POR CONECTORES PLASTICOS  ""LOCK'N'ROLL, COM FILTRO DESODORIZANTE PARA GASES,COMPOSTA DE 2 PECAS, CONJUNTO PLACA E BOLSA,TAMANHO ADULTO,COM ADESIVO MICROPOROSO HIPOALERGENICO"|SISTEMA P/ ESTOMIA, APLICAÇÃO: INTESTINAL , TIPO: BOLSA E BASE ADESIVA COMPATÍVEL 2 PEÇAS , MODELO: DRENÁVEL , TIPO BOLSA: ANTIODOR TRANSPARENTE , COMPONENTES: C/ FILTRO GASES , TIPO BASE: RESINA SINTÉTICA , ESTRUTURA: PLANA , TIPO RECORTE BASE ADESIVA: RECORTÁVEL , DIÂMETRO: FLANGE ATÉ 70 MM, TIPO USO: ADULTO , COMPONENTE ADICIONAL: C/ ABA P/ CINTO 
952|CATMAT_ALTERNATIVO|False|False|False|BOLSAS E ACESSORIOS DE OSTOMIA|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|6023622|477379|BOLSA PARA ESTOMA INTESTINAL - DRENAVEL (ABERTA),COMPOSTA DE FILME PLASTICO DE 04 CAMADAS, SILENCIOSO E ANTI-ODOR,ULTRA-TRANSPARENTE,COM BARREIRA DE PELE SUAVE, SEM ORIFICIO INICIAL,COMPOSTA POR CARBOXIMETILCELULOSE, FIBRAS DE ALGODAO E PECTINA,RECORTAVEL ATE 35,00 X 22,00 MM,PARA ESTOMA INTESTINAL E URINARIA NEONATAL, PLANA, COM VALVULA DE DRENAGEM PARA CONTEUDO LIQUIDO, COMPATIVEL COM OS DIVERSOS MODELOS DE SERINGAS, PARA CONTEUDO MAIS SOLIDO, A PARTE INFERIOR DA BOLSA PODE SER CORTADA E PARA FECHAR ADICIONADO 01 FECHO ARAMADO,COMPOSTA DE 1 PECA,TAMANHO NEONATAL,SEM BORDA ADESIVO|SISTEMA P/ ESTOMIA, APLICAÇÃO: INTESTINAL / URINÁRIA , TIPO: BASE ADESIVA , TIPO BASE: RESINA SINTÉTICA , ESTRUTURA: PLANA , TIPO RECORTE BASE ADESIVA: RECORTÁVEL , DIÂMETRO: FLANGE ATÉ 70 MM, TIPO USO: INFANTIL 
952|CATMAT_ALTERNATIVO|False|False|False|BOLSAS E ACESSORIOS DE OSTOMIA|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|6023622|477387|BOLSA PARA ESTOMA INTESTINAL - DRENAVEL (ABERTA),COMPOSTA DE FILME PLASTICO DE 04 CAMADAS, SILENCIOSO E ANTI-ODOR,ULTRA-TRANSPARENTE,COM BARREIRA DE PELE SUAVE, SEM ORIFICIO INICIAL,COMPOSTA POR CARBOXIMETILCELULOSE, FIBRAS DE ALGODAO E PECTINA,RECORTAVEL ATE 35,00 X 22,00 MM,PARA ESTOMA INTESTINAL E URINARIA NEONATAL, PLANA, COM VALVULA DE DRENAGEM PARA CONTEUDO LIQUIDO, COMPATIVEL COM OS DIVERSOS MODELOS DE SERINGAS, PARA CONTEUDO MAIS SOLIDO, A PARTE INFERIOR DA BOLSA PODE SER CORTADA E PARA FECHAR ADICIONADO 01 FECHO ARAMADO,COMPOSTA DE 1 PECA,TAMANHO NEONATAL,SEM BORDA ADESIVO|SISTEMA P/ ESTOMIA, APLICAÇÃO: INTESTINAL / URINÁRIA , TIPO: BASE ADESIVA , TIPO BASE: ADESIVO MICROPOROSO E RESINA SINTÉTICA , ESTRUTURA: PLANA , TIPO RECORTE BASE ADESIVA: RECORTÁVEL , DIÂMETRO: FLANGE ATÉ 70 MM, TIPO USO: INFANTIL 
953|OK_SEM_FLAGS|False|False|False|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|3580601|477312|BOLSA PARA UROSTOMIA - 1 PECA COM  DISPOSITIVO PARA UROSTOMIA,RETRAIDAS,  TRANSPARENTE, PLACA CONVEXA,RECORTAVEL APROXIMADAMENTE EM TORNO DE 15 A 43 MM , DRENAVEL,FEITA DE PLASTICO MACIO,  MALEAVEL ,SILENCIOSO E A PROVA DE ODOR COM FACE DE POLIESTER NAO TECIDO,PROVA DE VAZAMENTO,ADESIVO EM ESPIRAL COMPOSTO POR DUAS FORMULACOES DE HIDROCOLOIDES ,CONTENDO CARBOXIMETILCELULOSE SODICA,PECTINA,GELATINA,COM VALVULA ANTI REFLUXO E DISPOSITIVO DE VEDACAO|SISTEMA P/ ESTOMIA, APLICAÇÃO: URINÁRIA , TIPO: BOLSA C/ BASE ADESIVA 1 PEÇA , MODELO: DRENÁVEL , TIPO BOLSA: ANTIODOR TRANSPARENTE , COMPONENTES: ANTIRREFLUXO, VÁLVULA DRENAGEM , TIPO BASE: RESINA SINTÉTICA , ESTRUTURA: PLANA , TIPO RECORTE BASE ADESIVA: RECORTÁVEL , TIPO USO: INFANTIL , COMPONENTE ADICIONAL: C/ ABA P/ CINTO 
953|OK_SEM_FLAGS|False|False|False|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|3580601|477314|BOLSA PARA UROSTOMIA - 1 PECA COM  DISPOSITIVO PARA UROSTOMIA,RETRAIDAS,  TRANSPARENTE, PLACA CONVEXA,RECORTAVEL APROXIMADAMENTE EM TORNO DE 15 A 43 MM , DRENAVEL,FEITA DE PLASTICO MACIO,  MALEAVEL ,SILENCIOSO E A PROVA DE ODOR COM FACE DE POLIESTER NAO TECIDO,PROVA DE VAZAMENTO,ADESIVO EM ESPIRAL COMPOSTO POR DUAS FORMULACOES DE HIDROCOLOIDES ,CONTENDO CARBOXIMETILCELULOSE SODICA,PECTINA,GELATINA,COM VALVULA ANTI REFLUXO E DISPOSITIVO DE VEDACAO|SISTEMA P/ ESTOMIA, APLICAÇÃO: URINÁRIA , TIPO: BOLSA C/ BASE ADESIVA 1 PEÇA , MODELO: DRENÁVEL , TIPO BOLSA: ANTIODOR TRANSPARENTE , COMPONENTES: ANTIRREFLUXO, VÁLVULA DRENAGEM , TIPO BASE: ADESIVO MICROPOROSO E RESINA SINTÉTICA , ESTRUTURA: PLANA , TIPO RECORTE BASE ADESIVA: RECORTÁVEL , TIPO USO: INFANTIL 
955|OK_SEM_FLAGS|False|False|False|INSUMOS PARA EQUIPAMENTOS MEDICO HOSPITALARES|ESPECIALIDADES QUÍMICAS DIVERSAS|4154517|301510|CAL SODADA - MISTURA DE OXIDO CALCIO E HIDROXIDO DE SODIO COM INDICADOR DE ABSORCAO DE CO2,EM CRISTAIS GRANULADOS,ACONDICIONADO EM EMBALAGEM APROPRIADA|CAL SODADA, COMPOSIÇÃO: HO2 , ASPECTO FÍSICO: GRANULADO , COR: BRANCA , USO: ANESTESIA , APLICAÇÃO: FILTRAGEM DE CO2 SISTEMA VENTILAÇÃO FECHADO , CARACTERÍSTICAS ADICIONAIS: GRAU DE DUREZA COM RUPTURA DE GRÃO ACIMA DE 700 G 
956|OK_SEM_FLAGS|False|False|False|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|2353962|479648|ADAPTADOR INTERMEDIARIO DE EQUIPOS - EM PVC, PARA TRANSFERENCIA DE SOLUCOES PARENTERAIS, COMPOSTO POR DUAS TAMPAS E UM CONECTOR, UMA PONTA PERFURANTE RESISTENTE, COM MEATO INTERNO COMPONDO O CANAL DE LIQUIDO, PEGA ERGOMETRICA PARA MANIPULACAO, COMPATIVEL COM SOLUCOES DE SISTEMA FECHADO, A APRESENTACAO DO PRODUTO DEVERA OBEDECER A EMBALAGEM BLISTER INDIVIDUAL, ESTERILIZADO POR OXIDO DE ETILENO, USO UNICO|ADAPTADOR USO MÉDICO, APLICAÇÃO: P/ TRANSFERÊNCIA / IRRIGAÇÃO DE SOLUÇÕES , TIPO 2: PONTA PERFURANTE / LUER SLIP , MATERIAL: POLÍMERO , COMPONENTE 1: C/ TAMPAS , TIPO USO: ESTÉRIL 
956|OK_SEM_FLAGS|False|False|False|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|2353962|479646|ADAPTADOR INTERMEDIARIO DE EQUIPOS - EM PVC, PARA TRANSFERENCIA DE SOLUCOES PARENTERAIS, COMPOSTO POR DUAS TAMPAS E UM CONECTOR, UMA PONTA PERFURANTE RESISTENTE, COM MEATO INTERNO COMPONDO O CANAL DE LIQUIDO, PEGA ERGOMETRICA PARA MANIPULACAO, COMPATIVEL COM SOLUCOES DE SISTEMA FECHADO, A APRESENTACAO DO PRODUTO DEVERA OBEDECER A EMBALAGEM BLISTER INDIVIDUAL, ESTERILIZADO POR OXIDO DE ETILENO, USO UNICO|ADAPTADOR USO MÉDICO, APLICAÇÃO: P/ TRANSFERÊNCIA / IRRIGAÇÃO DE SOLUÇÕES , TIPO 2: DUPLA PONTA PERFURANTE , MATERIAL: POLÍMERO , COMPONENTE 1: C/ TAMPAS , TIPO USO: ESTÉRIL 
957|OK_SEM_FLAGS|False|False|False|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|2300826|481538|ADESIVO CIRURGICO - FIXADOR DE SONDA FOLEY E CATETERES, EM RAYON, LIVRE DE LATEX, HIPOALERGICO, APRESENTADO EM USO UNICO, INDIVIDUAL, NAO ESTERIL, EMBALAGEM EM PLASTICO TAMANHO G, A APRESENTACAO DO PRODUTO DEVERA OBEDECER A LEGISLACAO VIGENTE|FIXADOR P/ DISPOSITIVO MÉDICO, APLICAÇÃO: P/ SONDA TRATO URINÁRIO , MATERIAL: TIRA ADESIVA E ESPUMA , TAMANHO: TAMANHO ÚNICO , TIPO USO: USO ÚNICO , EMBALAGEM: EMBALAGEM INDIVIDUAL 
958|OK_SEM_FLAGS|False|False|False|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|2378752|387142|AEROCAMARA PARA ADM. DE AEROSOIS INALATORIOS - PARA ADMNISTRACAO DE AEROSOIS INALATORIOS, BRONCODILATADORES, PACIENTES VENTILACAO MECANICA, TUBO RETRATIL PARA DIMINUIR ESPACO MORTO. COMPONENTES: BASE SUPERIOR, BASE INFERIOR, ANEIS, MOLA, COBERTURA ENVOLTORIA DA MOLA E ALAVANCA PARA ABERTURA E FECHAMENTO DA MOLA., PARTES RIGIDAS EM POLICARBONATO E PARTE RETRATIL EM PVC ATOXICO COM ESPIRALADO EM ACO INOX, INDIVIDUAL, USO UNICO. CONTENDO INSTRUCOES DE USO E ESPECIFICACOES TECNICAS NO INTERIOR DA EMBALAGEM|CÂMARA RETRÁTIL, MATERIAL: PVC ATÓXICO , TIPO: SANFONADA,SISTEMA DE MOLA , APLICAÇÃO: AEROSSOLTERAPIA , TIPO USO: DESCARTÁVEL , TAMANHO: ADULTO , USO: CONECTOR UNIVERSAL , ESTERILIDADE: ESTÉRIL 
959|OK_SEM_FLAGS|False|False|False|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|3318982|321786|AEROCAMARA PARA ADM. DE AEROSOIS INALATORIOS - PARA ADMINISTRACAO DE AEROSOIS INALATORIOS, BRONCODILATADORES, PARA USO INFANTIL EM PACIENTES COM VENTILACAO MECANICA,TUBO RETRATIL PARA DIMINUIR ESPACO MORTO,PARTES RIGIDAS EM POLICARBONATO COMPOSTAS DE  MASCARA DE TAMANHO UNICO, COM VALVULA FIXA, TAMPA DO BOCAL, BOCAL, VALVULA MAIOR, CAMARA, E BASE,INDIVIDUAL, USO UNICO. CONTENDO INSTRUCOES DE USO E ESPECIFICACOES TECNICAS NO INTERIOR DA EMBALAGEM|ESPAÇADOR, APLICAÇÃO: COM MÁSCARA INFANTIL ULTRA-FLEXÍVEL BIVALVULADA , TIPO: ADAPTADOR UNIVERSAL PARA SPRAY AEROSSOL , CARACTERÍSTICAS ADICIONAIS: TRANSPARENTE,CÂMARA INQUEBRÁVEL 
960|OK_SEM_FLAGS|False|False|False|MATERIAIS DE USO TECNICO HOSPITALAR|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|1709631|279893|ALMOTOLIA - DE PLASTICO ATOXICO,TRANSPARENTE, RESISTENTE A DESINFECCOES,QUEDAS, COMPOSTO POR CORPO ROSQUEADO A TAMPA E BICO C/PROTETOR, EMBALAGEM APROPRIADA COM CAPACIDADE DE 250ML.|FRASCO - TIPO ALMOTOLIA, MATERIAL: EM POLIETILENO (PLÁSTICO) , TIPO BICO: BICO RETO, LONGO, ESTREITO, COM PROTETOR , TIPO TAMPA: TAMPA EM ROSCA , COR: TRANSPARENTE , CAPACIDADE: 250 ML
962|OK_SEM_FLAGS|False|False|False|MATERIAIS DE USO TECNICO HOSPITALAR|ARTIGOS PARA HIGIENE PESSOAL|1470272|617292|APARELHO DE BARBEAR - DESCARTAVEL, EM CABO DE PLASTICO SEM REBARBAS, COMPOSTO POR 2 LAMINAS AFIADAS EM ACO INOX COM PROTETOR, EMBALAGEM INDIVIDUAL,COM DADOS DE IDENTIFICACAO|APARELHO BARBEAR, TIPO: DESCARTÁVEL , MATERIAL LÂMINA: LÂMINA AÇO INOX , QUANTIDADE LÂMINAS: 2 UN, MATERIAL CABO: PLÁSTICO 
963|OK_SEM_FLAGS|False|False|False|EQUIPAMENTOS MEDICO HOSPITALARES|INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS|1886959|617934|APARELHO PARA EXERCICIOS RESPIRATORIOS - EM PLASTICO ATOXICO, PARA EXERCICIOS RESPIRATORIOS REUTILIZAVEL, PARA EXERCICIOS PULMONARES, TREINAMENTO MUSCULAR DO SISTEMA VENTILATORIO, SISTEMA REGULADOR DE CAPACIDADE PULMONAR TIPO THRESHOLD IMT, DISPOSITIVO PARA VIA ORAL, ACOPLADO ATRAVES DE VALVULA DE SENTIDO UNICO, COM GRADUACAO VARIAVEL, APRESENTACAO CONFORME O DECRETO LEI 79094/77 EMBALAGEM INDIVIDUAL COMBINADO COM O ART. 31 LEI 8 078/90, APRESENTACAO CONFORME DECRETO LEI 79094/7, ROTULAGEM RESPEITANDO O DECRETO LEI 79094/77 ART.31 LEI 8078/90 PORT. CONJ.N1 DE 23/01/96 - MIN ISTERIO DA SAUDE.|DISPOSITIVO PORTÁTIL PARA TERAPIA RESPIRATÓRIA, TIPO DE FUNCIONAMENTO: PRESSÃO / VIBRAÇÃO - MECÂNICO , NÍVEL DE ESFORÇO: C/ AJUSTE MANUAL , MODELO: CORPO PRINCIPAL TIPO PEÇA DE MÃO , MATERIAL: POLÍMERO RESISTENTE , COMPONENTE: C/ BOCAL , COMPONENTE ADICIONAL: C/ CLIPE NASAL , TIPO USO: USO INDIVIDUAL 
